"","X","Year","Age","Female","Male","Total"
"2717",2717,1983,52,0.00635266343562409,0.0186225693013195,0.012023
"2718",2718,1983,53,0.00697094317520012,0.019547958047172,0.012547
"2719",2719,1983,54,0.00728609824725711,0.0208990119112079,0.013082
"2720",2720,1983,55,0.00832061882403101,0.022250160432788,0.014464
"2721",2721,1983,56,0.008843882272246,0.0234444456762345,0.014823
"2722",2722,1983,57,0.00983560514703299,0.0260720307620423,0.015694
"2723",2723,1983,58,0.0105828333586776,0.0271540909158676,0.015959
"2724",2724,1983,59,0.0113454747859766,0.0293615564476886,0.017576
"2725",2725,1983,60,0.012449759701774,0.0310953991163355,0.01772
"2726",2726,1983,61,0.014114519488504,0.0332601959563893,0.019265
"2727",2727,1983,62,0.0153902967098021,0.0368115890895088,0.021513
"2728",2728,1983,63,0.0169434217669091,0.0403831306468724,0.022789
"2729",2729,1983,64,0.0159553285188153,0.0359310657675269,0.025119
"2730",2730,1983,65,0.0212901199385388,0.0479097766765477,0.026257
"2731",2731,1983,66,0.0212713904597932,0.0484203245389802,0.027679
"2732",2732,1983,67,0.0236471167490938,0.0518605429819998,0.030607
"2733",2733,1983,68,0.0239426206897641,0.0514998015794101,0.033786
"2734",2734,1983,69,0.0299364440497061,0.0580117454980586,0.036183
"2735",2735,1983,70,0.0298383831739784,0.0593760055746928,0.039456
"2736",2736,1983,71,0.0360198314470827,0.0663471511648141,0.042021
"2737",2737,1983,72,0.0387815011996017,0.0696257850298461,0.047775
"2738",2738,1983,73,0.0434700015949779,0.0785596909513497,0.051649
"2739",2739,1983,74,0.0475502773329447,0.0820851355300231,0.055521
"2740",2740,1983,75,0.0541003291038221,0.0906781328589428,0.061904
"2741",2741,1983,76,0.0588087894150106,0.0956522959267368,0.069573
"2742",2742,1983,77,0.0636937533331084,0.102139290438335,0.071693
"2743",2743,1983,78,0.0718564449437765,0.110094844075644,0.079949
"2744",2744,1983,79,0.0789466857640125,0.118526415033151,0.08776
"2745",2745,1983,80,0.0922108039972353,0.131144951613877,0.103361
"2746",2746,1983,81,0.102105157529285,0.13955655352557,0.106669
"2747",2747,1983,82,0.112752982306596,0.149085913118996,0.122463
"2748",2748,1983,83,0.123676884891606,0.160077273980388,0.138752
"2749",2749,1983,84,0.137358363502034,0.173541796791867,0.139805
"2750",2750,1983,85,0.147239446229979,0.183209461210568,0.163956
"2751",2751,1983,86,0.158711411557216,0.194309503205287,0.172633
"2752",2752,1983,87,0.169127771207122,0.205389640277064,0.18891
"2753",2753,1983,88,0.178628624334665,0.217639266202894,0.200639
"2754",2754,1983,89,0.191612039280552,0.231803978350586,0.207539
"2755",2755,1983,90,0.200675070805524,0.243425962420944,0.235665
"2756",2756,1983,91,0.20489323752908,0.243842329176702,0.229979
"2757",2757,1983,92,0.212694511431791,0.248717942691365,0.238246
"2758",2758,1983,93,0.219553207486619,0.272313460963007,0.25756
"2759",2759,1983,94,0.23072393803383,0.284888908447641,0.251745
"2760",2760,1983,95,0.244810199248932,0.276600174603999,0.299345
"2761",2761,1983,96,0.249810337329355,0.278910350184636,0.281852
"2762",2762,1983,97,0.253466764768768,0.283315194375967,0.287275
"2763",2763,1983,98,0.271365685497451,0.317224759896536,0.309221
"2764",2764,1983,99,0.283267431374659,0.344070253353559,0.337312
"2765",2765,1983,100,0.291915070135849,0.359930647828878,0.353462
"2766",2766,1983,101,0.313293783557726,0.382611565160722,0.36999
"2767",2767,1983,102,0.312915173936973,0.385117160394002,0.386407
"2768",2768,1983,103,0.324382714267116,0.409880728004333,0.403122
"2769",2769,1983,104,0.34926127120746,0.449291885051546,0.419872
"2770",2770,1983,105,0.342541741152644,0.435591225071994,0.436623
"2771",2771,1983,106,0.36398332521052,0.462745012085635,0.456277
"2772",2772,1983,107,0.365566688588929,0.501745123738532,0.476793
"2773",2773,1983,108,0.387024019731801,0.546350282051282,0.499191
"2774",2774,1983,109,0.575850162,0.846199479090909,0.523644
"2775",2775,1983,110,0.55231,1.209779,0.636016
"2776",2776,1984,0,0.00992312790898949,0.0131923692572708,0.020914
"2777",2777,1984,1,0.00179767622303316,0.00217320357480764,0.002672
"2778",2778,1984,2,0.000981373706579511,0.00119807703992319,0.001244
"2779",2779,1984,3,0.000736940416813025,0.000960770047787925,0.000915
"2780",2780,1984,4,0.000626154934245224,0.000855906096368152,0.000787
"2781",2781,1984,5,0.00050064931725979,0.000791876602153264,0.000692
"2782",2782,1984,6,0.000463987793934326,0.000801275244034581,0.000607
"2783",2783,1984,7,0.000448091320291647,0.000776741895709346,0.000658
"2784",2784,1984,8,0.000386677430146717,0.000697977625335346,0.000578
"2785",2785,1984,9,0.000334107388757956,0.000633635699848552,0.000509
"2786",2786,1984,10,0.000335803583262762,0.000603675842442182,0.000467
"2787",2787,1984,11,0.000331031571841842,0.000567692461237453,0.000468
"2788",2788,1984,12,0.000342105321377096,0.0006100889444655,0.000444
"2789",2789,1984,13,0.00034708329304244,0.000678066335709272,0.000512
"2790",2790,1984,14,0.000395608962109924,0.000801036600436823,0.000527
"2791",2791,1984,15,0.000493300511325758,0.00107931289930061,0.000673
"2792",2792,1984,16,0.000579950122012172,0.0015017465245048,0.000905
"2793",2793,1984,17,0.000630160901405923,0.00191132456735347,0.001148
"2794",2794,1984,18,0.000673787040577057,0.0021527487410966,0.001411
"2795",2795,1984,19,0.00073919258007392,0.00226060020722617,0.001408
"2796",2796,1984,20,0.000730533472715401,0.00259115204286583,0.001577
"2797",2797,1984,21,0.000700075944463481,0.00293355892853017,0.001768
"2798",2798,1984,22,0.000725951583601563,0.00314416491989176,0.001872
"2799",2799,1984,23,0.000739549325420036,0.00334077983952745,0.002059
"2800",2800,1984,24,0.000829726588227169,0.00344867566193343,0.002114
"2801",2801,1984,25,0.000867860428234,0.0036542995462506,0.002253
"2802",2802,1984,26,0.000869073733277353,0.00390813620497732,0.002354
"2803",2803,1984,27,0.000898458226162557,0.00413810184925441,0.002473
"2804",2804,1984,28,0.000978847233177575,0.00433149592728314,0.002539
"2805",2805,1984,29,0.00107328866119098,0.00456632708682922,0.002814
"2806",2806,1984,30,0.00121361500338038,0.00496321640369672,0.002973
"2807",2807,1984,31,0.00125284506332576,0.00508956986888863,0.003094
"2808",2808,1984,32,0.00133817315797676,0.00542563605461577,0.003312
"2809",2809,1984,33,0.00146601644624318,0.00580218905649861,0.003506
"2810",2810,1984,34,0.00154320529411074,0.00586043037881658,0.003637
"2811",2811,1984,35,0.00176685635051339,0.00651470647925218,0.00418
"2812",2812,1984,36,0.0018324029648959,0.00637006605243784,0.003726
"2813",2813,1984,37,0.00189769022515898,0.00648404063271598,0.00465
"2814",2814,1984,38,0.00230422921001663,0.00803063104634021,0.004398
"2815",2815,1984,39,0.00257501324861783,0.00877417215475068,0.004989
"2816",2816,1984,40,0.00301662241183864,0.0100438230785722,0.005956
"2817",2817,1984,41,0.00307753549646215,0.0106566012355096,0.005458
"2818",2818,1984,42,0.00273309421682031,0.00963383018969112,0.006705
"2819",2819,1984,43,0.00323098691984489,0.0109330318694569,0.006565
"2820",2820,1984,44,0.00331430174324617,0.0113029458917995,0.007001
"2821",2821,1984,45,0.00356045426503978,0.012019026922661,0.007622
"2822",2822,1984,46,0.0037549423379781,0.0120341568458337,0.007674
"2823",2823,1984,47,0.00444231313928959,0.0137653122412889,0.008441
"2824",2824,1984,48,0.00482978696133824,0.0144869681133077,0.009168
"2825",2825,1984,49,0.00562796788648052,0.0165873674581869,0.010026
"2826",2826,1984,50,0.00604872966254896,0.0176465197943143,0.010603
"2827",2827,1984,51,0.00588016354043223,0.0175093866955683,0.011248
"2828",2828,1984,52,0.00696047886216382,0.0200366064070897,0.012267
"2829",2829,1984,53,0.00694715118733913,0.0205876775866026,0.013094
"2830",2830,1984,54,0.00774989482858685,0.0216596911197223,0.013888
"2831",2831,1984,55,0.00816539694874745,0.0228773720446095,0.014456
"2832",2832,1984,56,0.00918526903043734,0.0243499658010851,0.015803
"2833",2833,1984,57,0.00970533202540799,0.0256667340314877,0.016246
"2834",2834,1984,58,0.0109356043548776,0.0290269464057509,0.017078
"2835",2835,1984,59,0.0120052057399847,0.0308620391104353,0.018034
"2836",2836,1984,60,0.0128089785395955,0.0328569849551813,0.01996
"2837",2837,1984,61,0.013966215989777,0.03433304652734,0.019465
"2838",2838,1984,62,0.0158708522864189,0.0366402226490738,0.021566
"2839",2839,1984,63,0.0171737622997899,0.0403976114389219,0.023638
"2840",2840,1984,64,0.0190029314048671,0.0443943629577283,0.025151
"2841",2841,1984,65,0.0180020631072386,0.0396744377174342,0.028102
"2842",2842,1984,66,0.0237005210966088,0.0514480616991101,0.028576
"2843",2843,1984,67,0.0244470070397786,0.0524903878680646,0.030512
"2844",2844,1984,68,0.0273647068709825,0.0566626938870319,0.034206
"2845",2845,1984,69,0.0277682584100238,0.0574815297463592,0.038023
"2846",2846,1984,70,0.0339495132076551,0.0642350934393502,0.041459
"2847",2847,1984,71,0.033856068636413,0.0653975804058851,0.043064
"2848",2848,1984,72,0.0417649163995714,0.074127935365421,0.048156
"2849",2849,1984,73,0.0447069040278823,0.0767537020246703,0.053888
"2850",2850,1984,74,0.0502990910975187,0.0868877233530624,0.05877
"2851",2851,1984,75,0.0543648703833641,0.0911329826235065,0.06282
"2852",2852,1984,76,0.0616830386252858,0.0996238956597935,0.069907
"2853",2853,1984,77,0.0678618847451543,0.104994298052475,0.077996
"2854",2854,1984,78,0.0742361996828597,0.114450383889065,0.082348
"2855",2855,1984,79,0.0852567056242732,0.124977115599253,0.092648
"2856",2856,1984,80,0.0967998525573728,0.137374192278499,0.108493
"2857",2857,1984,81,0.10596286647157,0.146573909100327,0.115684
"2858",2858,1984,82,0.119166901889158,0.158455120985608,0.125655
"2859",2859,1984,83,0.130193499777163,0.167951599216751,0.141684
"2860",2860,1984,84,0.141684037803788,0.178655362584484,0.160784
"2861",2861,1984,85,0.158115523193452,0.194437650837106,0.158855
"2862",2862,1984,86,0.17047240486414,0.208414410986284,0.192108
"2863",2863,1984,87,0.181318634625131,0.218151926068132,0.200513
"2864",2864,1984,88,0.190760757913813,0.229182326719153,0.215546
"2865",2865,1984,89,0.205802420791996,0.250114857829685,0.227814
"2866",2866,1984,90,0.218359696925941,0.262398693042289,0.251243
"2867",2867,1984,91,0.223222872317065,0.261103631993936,0.256464
"2868",2868,1984,92,0.229683390131366,0.270130560391836,0.265864
"2869",2869,1984,93,0.233264134567633,0.284874090192609,0.26389
"2870",2870,1984,94,0.247111265724913,0.29637398565602,0.29297
"2871",2871,1984,95,0.259498156533901,0.291577114564496,0.28579
"2872",2872,1984,96,0.261569136465074,0.282923719975345,0.331477
"2873",2873,1984,97,0.274521323620472,0.288636688326536,0.288086
"2874",2874,1984,98,0.29126445216723,0.303572893090783,0.348139
"2875",2875,1984,99,0.293917932982488,0.319190113117259,0.34235
"2876",2876,1984,100,0.302338660618646,0.318038144799439,0.355148
"2877",2877,1984,101,0.309988915492397,0.324276399992703,0.368472
"2878",2878,1984,102,0.330779892069718,0.335132798518191,0.381434
"2879",2879,1984,103,0.328369434513103,0.32762270369476,0.39336
"2880",2880,1984,104,0.338542670264945,0.338807870135806,0.405523
"2881",2881,1984,105,0.361954685189166,0.359685771748879,0.417385
"2882",2882,1984,106,0.352844656798959,0.336247125564152,0.427837
"2883",2883,1984,107,0.372617265439271,0.349252072127769,0.439758
"2884",2884,1984,108,0.371872731933733,0.378283469863014,0.453195
"2885",2885,1984,109,0.583546413310413,0.557756319834711,0.470072
"2886",2886,1984,110,0.525672,0.615768,0.534842
"2887",2887,1985,0,0.00982480139688255,0.013284784501336,0.020718
"2888",2888,1985,1,0.00163008798178255,0.00203260078127253,0.002554
"2889",2889,1985,2,0.000896896779515204,0.00115311416941363,0.001189
"2890",2890,1985,3,0.000664998299371536,0.000922640897771198,0.000845
"2891",2891,1985,4,0.000558272700272266,0.000796317346310257,0.000732
"2892",2892,1985,5,0.000476522461725084,0.000728786511942246,0.000628
"2893",2893,1985,6,0.000429103837639947,0.00075652289382416,0.000576
"2894",2894,1985,7,0.000422753625468817,0.000761713633231604,0.000617
"2895",2895,1985,8,0.000364046930244216,0.000692674705079868,0.000567
"2896",2896,1985,9,0.000310524916015876,0.000654385452254507,0.000501
"2897",2897,1985,10,0.000292280604380323,0.000587847088850655,0.000467
"2898",2898,1985,11,0.000292305936248456,0.000556990322593269,0.000421
"2899",2899,1985,12,0.000294757130343081,0.000568634843443867,0.000424
"2900",2900,1985,13,0.000331381077839959,0.000646962825064988,0.000453
"2901",2901,1985,14,0.000403340729795186,0.000769571141392556,0.00053
"2902",2902,1985,15,0.000489376053807789,0.000966402271805984,0.000662
"2903",2903,1985,16,0.000528715773275257,0.0013242088002251,0.000797
"2904",2904,1985,17,0.000589066409780855,0.00177766055167164,0.001046
"2905",2905,1985,18,0.000636120150349495,0.00196964199367151,0.001296
"2906",2906,1985,19,0.000670337696911323,0.0020701049204433,0.001335
"2907",2907,1985,20,0.000654046196067587,0.00235321944466675,0.001397
"2908",2908,1985,21,0.000642388752556237,0.00265586193794204,0.001586
"2909",2909,1985,22,0.000664021329222107,0.00282036154921641,0.001731
"2910",2910,1985,23,0.000695316579183673,0.00290497678064691,0.001765
"2911",2911,1985,24,0.000731685726476093,0.00304285130727411,0.001895
"2912",2912,1985,25,0.00078359156856191,0.0031002225341856,0.001958
"2913",2913,1985,26,0.000839479011773125,0.00328962421251286,0.001992
"2914",2914,1985,27,0.00088157720295305,0.0035753109412275,0.002205
"2915",2915,1985,28,0.00092148685687215,0.00374529492631288,0.002295
"2916",2916,1985,29,0.00101704167540952,0.0039305775895039,0.002346
"2917",2917,1985,30,0.00105467509646812,0.00403605184964145,0.002633
"2918",2918,1985,31,0.00115760975089871,0.00435311518904463,0.002585
"2919",2919,1985,32,0.00124365828735548,0.00457712776883138,0.002821
"2920",2920,1985,33,0.00132942084537124,0.0048771896641046,0.003057
"2921",2921,1985,34,0.00147541846358097,0.00533412821164354,0.003188
"2922",2922,1985,35,0.00153645660002964,0.00526279025141792,0.003492
"2923",2923,1985,36,0.00175607083065661,0.00576881073404307,0.00368
"2924",2924,1985,37,0.00185421940365178,0.00581440158886449,0.003509
"2925",2925,1985,38,0.00189476851112885,0.00587890506107638,0.004309
"2926",2926,1985,39,0.00240983717279898,0.00749999544122737,0.004065
"2927",2927,1985,40,0.00249053527751109,0.00786003884956187,0.005012
"2928",2928,1985,41,0.00273755956825763,0.00886964284959729,0.004856
"2929",2929,1985,42,0.00299820063828048,0.0100664040069628,0.005188
"2930",2930,1985,43,0.00272455842832407,0.00899562392290977,0.006402
"2931",2931,1985,44,0.00321878251742512,0.0102834667519559,0.006158
"2932",2932,1985,45,0.00337268090931466,0.010694944318699,0.006757
"2933",2933,1985,46,0.00369212248207752,0.0112999821925017,0.007308
"2934",2934,1985,47,0.00387943153837714,0.0113851028188769,0.0074
"2935",2935,1985,48,0.0045400625228546,0.0131648899067001,0.008182
"2936",2936,1985,49,0.00492048202955799,0.0141444253815435,0.008909
"2937",2937,1985,50,0.00571943125177529,0.0161277752766726,0.010044
"2938",2938,1985,51,0.0062298325947183,0.0173729796134139,0.010172
"2939",2939,1985,52,0.00609249114455435,0.0174709653878329,0.011496
"2940",2940,1985,53,0.00719490752486801,0.0197687808042431,0.012188
"2941",2941,1985,54,0.00728202150038731,0.0203421116614271,0.013109
"2942",2942,1985,55,0.00814367507620034,0.0216403984207077,0.013915
"2943",2943,1985,56,0.00865186762470099,0.0234309364669957,0.014735
"2944",2944,1985,57,0.00973020064130285,0.0250298955615567,0.016445
"2945",2945,1985,58,0.0103671855400038,0.0263173415552435,0.016726
"2946",2946,1985,59,0.0117605581585984,0.0299860210270888,0.017827
"2947",2947,1985,60,0.0127093235505075,0.0312653261152573,0.01886
"2948",2948,1985,61,0.0138129671228799,0.0334369701111584,0.020191
"2949",2949,1985,62,0.0150926548463498,0.0360352445786629,0.020892
"2950",2950,1985,63,0.0170154760532349,0.0380214727212479,0.022573
"2951",2951,1985,64,0.0187139163127234,0.0413394470737247,0.024946
"2952",2952,1985,65,0.0206110311981562,0.0452265922820791,0.02627
"2953",2953,1985,66,0.0200505830679089,0.0420429202901435,0.029749
"2954",2954,1985,67,0.0262360463085762,0.0550916505631916,0.031187
"2955",2955,1985,68,0.0270039689165256,0.0562359921156918,0.033336
"2956",2956,1985,69,0.0304683508911873,0.0602606066222367,0.036824
"2957",2957,1985,70,0.0306670524073636,0.0607798196357085,0.041637
"2958",2958,1985,71,0.0378851875925057,0.069070336238303,0.044201
"2959",2959,1985,72,0.0379808114277034,0.0702370648394519,0.048281
"2960",2960,1985,73,0.0464622083803972,0.0793043463226308,0.052133
"2961",2961,1985,74,0.0494743626174931,0.0820853804058832,0.059112
"2962",2962,1985,75,0.0564204836144581,0.0932234180629803,0.064041
"2963",2963,1985,76,0.0614145408416067,0.0987446969760683,0.069853
"2964",2964,1985,77,0.0693833892527564,0.108142522437,0.077847
"2965",2965,1985,78,0.075781464772945,0.114558225398775,0.086665
"2966",2966,1985,79,0.0831335232128589,0.124337097304995,0.091141
"2967",2967,1985,80,0.0971175941450008,0.136284669943495,0.10757
"2968",2968,1985,81,0.106920860559784,0.14528570145063,0.116092
"2969",2969,1985,82,0.117347897795457,0.1561572256629,0.129689
"2970",2970,1985,83,0.131464497097023,0.167228569968313,0.135666
"2971",2971,1985,84,0.143992725705051,0.178647763455722,0.157831
"2972",2972,1985,85,0.156342767314667,0.189397531016955,0.175582
"2973",2973,1985,86,0.174038959040983,0.205509831562231,0.176763
"2974",2974,1985,87,0.183803097821374,0.220717419478202,0.207877
"2975",2975,1985,88,0.195790884145698,0.232106716964707,0.216366
"2976",2976,1985,89,0.209434324128211,0.246103000236345,0.234606
"2977",2977,1985,90,0.218995390050455,0.261365739792602,0.256243
"2978",2978,1985,91,0.226325379344367,0.265398352467609,0.250069
"2979",2979,1985,92,0.23498024498621,0.271748061288537,0.277261
"2980",2980,1985,93,0.241264600288857,0.276334750559185,0.272316
"2981",2981,1985,94,0.246997050501535,0.280138465791537,0.286172
"2982",2982,1985,95,0.25728941333012,0.27454729564104,0.299121
"2983",2983,1985,96,0.272017518962899,0.274719705858419,0.294058
"2984",2984,1985,97,0.277355426143428,0.284880467850865,0.343699
"2985",2985,1985,98,0.285841805839799,0.304260967827198,0.318855
"2986",2986,1985,99,0.295786987011942,0.318069510381371,0.346231
"2987",2987,1985,100,0.306119698254496,0.332683524880439,0.359531
"2988",2988,1985,101,0.314291579146466,0.332887581121269,0.372379
"2989",2989,1985,102,0.321602031569124,0.34110665978923,0.386044
"2990",2990,1985,103,0.342303968358115,0.354423294314725,0.399247
"2991",2991,1985,104,0.338897177997483,0.348425410611165,0.411155
"2992",2992,1985,105,0.348788926843281,0.362619831944717,0.423419
"2993",2993,1985,106,0.37159601326961,0.388788157382323,0.435286
"2994",2994,1985,107,0.361618141420292,0.365773733300829,0.445559
"2995",2995,1985,108,0.381122736157836,0.386656455406472,0.458364
"2996",2996,1985,109,0.569326641836735,0.618674250362845,0.47386
"2997",2997,1985,110,0.515226,0.71699,0.536423
"2998",2998,1986,0,0.00956890459258045,0.0129440523025396,0.019857
"2999",2999,1986,1,0.00152118079395331,0.0018628900942829,0.002308
"3000",3000,1986,2,0.000788143642667893,0.00101988863850928,0.001078
"3001",3001,1986,3,0.000600283947908945,0.000853217510338375,0.000771
"3002",3002,1986,4,0.000540829103359233,0.000793400954261858,0.000676
"3003",3003,1986,5,0.000456899067364927,0.000717543063327895,0.000649
"3004",3004,1986,6,0.000395878454363877,0.000738670680087871,0.000531
"3005",3005,1986,7,0.000378177584140858,0.000758536744491648,0.000604
"3006",3006,1986,8,0.000344342356674189,0.000675013225170704,0.000541
"3007",3007,1986,9,0.000326385248194027,0.000597437036514302,0.000478
"3008",3008,1986,10,0.000298219502865665,0.000546882461689216,0.000456
"3009",3009,1986,11,0.000285996137478163,0.00051736145010222,0.000391
"3010",3010,1986,12,0.000303431519972689,0.000564624145488945,0.000419
"3011",3011,1986,13,0.000304892047164378,0.000618232685059674,0.000444
"3012",3012,1986,14,0.000371800539430546,0.000738469457031584,0.000495
"3013",3013,1986,15,0.000436260304530262,0.000894199982688856,0.000621
"3014",3014,1986,16,0.000489279383134769,0.0011929571925408,0.000731
"3015",3015,1986,17,0.0005704952671958,0.00151667029836564,0.000949
"3016",3016,1986,18,0.000647129071026777,0.00166940036475791,0.001126
"3017",3017,1986,19,0.000634699796423011,0.00178091642975064,0.001168
"3018",3018,1986,20,0.00063797542916523,0.00201972899813612,0.001268
"3019",3019,1986,21,0.000612824242063527,0.00217672274357803,0.001373
"3020",3020,1986,22,0.000619366402773099,0.00224635454747961,0.0014
"3021",3021,1986,23,0.000648387111289205,0.00238983096184934,0.001489
"3022",3022,1986,24,0.000688524934501115,0.00250062469618112,0.001562
"3023",3023,1986,25,0.000699171517869145,0.0025142565326395,0.001678
"3024",3024,1986,26,0.000703468967889033,0.0024819998733038,0.001595
"3025",3025,1986,27,0.000742378356202961,0.00261631207122276,0.001633
"3026",3026,1986,28,0.000806664210854891,0.00277234054289905,0.001773
"3027",3027,1986,29,0.000853408031020923,0.00299112565934135,0.001838
"3028",3028,1986,30,0.000927550674460077,0.00311830224556172,0.001984
"3029",3029,1986,31,0.000968128944075344,0.0031193439499752,0.002081
"3030",3030,1986,32,0.00105752773465408,0.00339684008957063,0.002106
"3031",3031,1986,33,0.00111116954231702,0.00354115398460764,0.002253
"3032",3032,1986,34,0.00120856139097416,0.00381550304749671,0.002442
"3033",3033,1986,35,0.00134191642996329,0.0041456950443414,0.002605
"3034",3034,1986,36,0.0013590311272499,0.00414707402845444,0.002771
"3035",3035,1986,37,0.00149979113313913,0.00468578155878385,0.003036
"3036",3036,1986,38,0.00156076662290091,0.00480383757577469,0.002858
"3037",3037,1986,39,0.00171420142584078,0.00500135890457269,0.003627
"3038",3038,1986,40,0.00217433530653093,0.00620866531094495,0.00362
"3039",3039,1986,41,0.00223899287857107,0.0064800014582772,0.003968
"3040",3040,1986,42,0.00256767666348514,0.00748745001595463,0.004367
"3041",3041,1986,43,0.00272713549015423,0.0083203546293478,0.004349
"3042",3042,1986,44,0.00255467016856552,0.00775706144790195,0.00547
"3043",3043,1986,45,0.00302350342199721,0.00898072150043902,0.005536
"3044",3044,1986,46,0.00318052134991984,0.00938246843170716,0.005953
"3045",3045,1986,47,0.00348925696736155,0.0100561222706719,0.006593
"3046",3046,1986,48,0.00367679880938493,0.0102681748078561,0.006683
"3047",3047,1986,49,0.00433007314431254,0.0119762305306509,0.00755
"3048",3048,1986,50,0.00462032337648872,0.0125098973638021,0.00815
"3049",3049,1986,51,0.0052976390639324,0.0142866798989038,0.008849
"3050",3050,1986,52,0.00576931326768644,0.0155939460029654,0.009233
"3051",3051,1986,53,0.00571820955185407,0.0157349240433764,0.01032
"3052",3052,1986,54,0.00697296838489639,0.0181907316943463,0.011205
"3053",3053,1986,55,0.00718561469948857,0.0189981532529919,0.012365
"3054",3054,1986,56,0.00788304350673112,0.0202756476694082,0.013197
"3055",3055,1986,57,0.00837199420687486,0.0219030784217917,0.013822
"3056",3056,1986,58,0.00965380146936324,0.023678439211962,0.0155
"3057",3057,1986,59,0.0104482222853535,0.0254882245708189,0.016284
"3058",3058,1986,60,0.011723476077016,0.0290713082215068,0.017541
"3059",3059,1986,61,0.0128738927318386,0.030280436113799,0.018224
"3060",3060,1986,62,0.0139969060241524,0.0323935548453018,0.020239
"3061",3061,1986,63,0.0153228647580212,0.0348301774602555,0.020133
"3062",3062,1986,64,0.0177215086736699,0.0374832629724876,0.022782
"3063",3063,1986,65,0.019418234709925,0.0412656604256062,0.025162
"3064",3064,1986,66,0.0214220439993161,0.0447677714068787,0.02671
"3065",3065,1986,67,0.021011627603428,0.0420057362205002,0.030238
"3066",3066,1986,68,0.0270896829743317,0.0539331057725287,0.031371
"3067",3067,1986,69,0.0286654514139663,0.0563888508683848,0.033683
"3068",3068,1986,70,0.0320297137955502,0.0598425673065327,0.038378
"3069",3069,1986,71,0.0324099287116537,0.0602261045291599,0.041878
"3070",3070,1986,72,0.0403389805884626,0.0688244965578242,0.046021
"3071",3071,1986,73,0.0399741459660833,0.0699947913535279,0.049241
"3072",3072,1986,74,0.0490738405049016,0.080358021207353,0.054022
"3073",3073,1986,75,0.0519317219544105,0.083208189396871,0.060842
"3074",3074,1986,76,0.0595454902485196,0.0950117453994351,0.066748
"3075",3075,1986,77,0.064535323700745,0.0999818379357801,0.072169
"3076",3076,1986,78,0.0729807140111471,0.108890036824658,0.080707
"3077",3077,1986,79,0.0805411556797056,0.115759320078256,0.0896
"3078",3078,1986,80,0.0909332170725557,0.126684800991413,0.099446
"3079",3079,1986,81,0.0997277845017693,0.137008106139555,0.10672
"3080",3080,1986,82,0.111678120003896,0.146429552133415,0.121735
"3081",3081,1986,83,0.121082290509213,0.154298191249657,0.13226
"3082",3082,1986,84,0.13539258995326,0.169980594526622,0.138921
"3083",3083,1986,85,0.14836120056708,0.184017373173958,0.162662
"3084",3084,1986,86,0.157973587837395,0.194927735774385,0.180878
"3085",3085,1986,87,0.173247687038986,0.209044958029241,0.175877
"3086",3086,1986,88,0.183121708118539,0.221157953839556,0.207602
"3087",3087,1986,89,0.201118857967302,0.240965480987289,0.214687
"3088",3088,1986,90,0.211568648420841,0.252911269388684,0.252352
"3089",3089,1986,91,0.21446312697386,0.249481606432329,0.239962
"3090",3090,1986,92,0.228231397162473,0.265543410802802,0.254262
"3091",3091,1986,93,0.230327335450559,0.273912147483655,0.274194
"3092",3092,1986,94,0.233233823664602,0.279215751578363,0.265061
"3093",3093,1986,95,0.23829764346586,0.268558558295811,0.276936
"3094",3094,1986,96,0.243520433264763,0.257010678188739,0.282326
"3095",3095,1986,97,0.255500118434921,0.264395457966725,0.274057
"3096",3096,1986,98,0.269037917942715,0.274985863990091,0.318827
"3097",3097,1986,99,0.290817639819433,0.304852733080817,0.326737
"3098",3098,1986,100,0.294992951402973,0.299106356158172,0.340642
"3099",3099,1986,101,0.305969666394011,0.309173146233141,0.354118
"3100",3100,1986,102,0.315507735222315,0.305885948808607,0.367349
"3101",3101,1986,103,0.324336198962857,0.30991399799902,0.381869
"3102",3102,1986,104,0.346780812960166,0.317820922075472,0.395932
"3103",3103,1986,105,0.344985478440467,0.308073547632312,0.408879
"3104",3104,1986,106,0.357332130702974,0.316266218864469,0.422657
"3105",3105,1986,107,0.382412260568761,0.335047999332621,0.436716
"3106",3106,1986,108,0.375025637903757,0.308966591769706,0.448849
"3107",3107,1986,109,0.609553588693523,0.444182674358974,0.464251
"3108",3108,1986,110,0.538462,0.463792,0.529665
"3109",3109,1987,0,0.0090523412845549,0.012373644711352,0.019497
"3110",3110,1987,1,0.00143246618952325,0.0017172836400766,0.002048
"3111",3111,1987,2,0.000768382868078211,0.00100369326465113,0.001053
"3112",3112,1987,3,0.000551802752899478,0.000779329978494658,0.000716
"3113",3113,1987,4,0.000512098249310535,0.000735446832211037,0.000646
"3114",3114,1987,5,0.000437581823493014,0.00071102033367161,0.000596
"3115",3115,1987,6,0.000382794434505289,0.000706401872035129,0.000543
"3116",3116,1987,7,0.000358705598916965,0.000712926542052324,0.000553
"3117",3117,1987,8,0.000319273355533835,0.000661322975063977,0.000519
"3118",3118,1987,9,0.000302255159278719,0.000601379082390356,0.000469
"3119",3119,1987,10,0.000295367427519475,0.000545440934270908,0.000433
"3120",3120,1987,11,0.000295538305418662,0.000531274660244151,0.000416
"3121",3121,1987,12,0.000302132782212645,0.000554096349000131,0.000412
"3122",3122,1987,13,0.000331146362066111,0.000638053569891379,0.000452
"3123",3123,1987,14,0.000356250276143857,0.000734745592974215,0.000512
"3124",3124,1987,15,0.000425451275407806,0.000904647585495978,0.000598
