"Year","Age","Female","Male","Total"
1974,46,-0.000947152931275696,-0.00123927016008739,0.006876
1974,47,0.000365321780986482,0.000355742812413538,0.007106
1974,48,0.000137070975013639,0.00223559286383331,0.00751
1974,49,-0.000761623650049786,-7.17507360074044e-05,0.007798
1974,50,-0.000996937153122646,-0.00156059713351872,0.008475
1974,51,-0.00178111243691546,-0.00136345037330331,0.007974
1974,52,-0.000865228549511108,-9.08940363500148e-05,0.009018
1974,53,0.00213183798017924,-0.00100549672770934,0.009915
1974,54,0.00129848880300226,-0.00273010356787805,0.010854
1974,55,0.00237989472762585,-0.00229377450178615,0.011476
1974,56,0.00233958538776454,0.000151867991504636,0.012067
1974,57,0.00160589033777533,-0.00122399185931066,0.012434
1974,58,-0.000487044616924886,-0.000501372827703108,0.013726
1974,59,-0.0010766668854093,0.00110543669807998,0.014872
1974,60,-0.00113559588925089,-0.00261278067586553,0.016415
1974,61,-0.0013349988786352,-0.00257914205896446,0.016683
1974,62,-0.00294390296732096,0.00416826843631001,0.018873
1974,63,0.00234265675526362,-8.77920318501294e-05,0.020682
1974,64,2.28389782612156e-05,-0.00568211738800848,0.022118
1974,65,0.0026899325857187,0.00225301815197415,0.023785
1974,66,0.0013298115711698,-7.60507435805335e-05,0.025976
1974,67,0.00101042763744095,0.00343415573059351,0.029228
1974,68,0.000581594183772137,0.003367838513944,0.030843
1974,69,-0.000757916464160074,0.0220488912683611,0.034393
1974,70,0.00146955326002371,0.00180963914825431,0.039084
1974,71,-0.000546274834873919,0.00111570919914065,0.039929
1974,72,0.000716569367608251,0.00177901196627785,0.043098
1974,73,0.00206476993257693,0.00746513880048789,0.049772
1974,74,-0.00625106336421013,-0.00245950309111884,0.060008
1974,75,-0.00173609903393737,0.00870254715832024,0.059953
1974,76,0.00170235565688145,-0.00560369471948887,0.071059
1974,77,-0.00841848865903848,-0.0162687029191034,0.071473
1974,78,-0.00611771421897023,-0.00990655447879892,0.084852
1974,79,-0.0107865857790068,0.0411582123634864,0.087035
1974,80,-6.97342671843541e-05,-8.01396848209977e-05,0.101453
1974,81,2.29331143812423e-05,4.98912238301349e-06,0.101702
1974,82,-4.39306381577467e-05,-5.75617496171355e-05,0.11665
1974,83,5.17038936795277e-05,-5.36576618394041e-05,0.122513
1974,84,-0.000573214157612359,-0.000941319264497396,0.137315
1974,85,7.10129938988347e-05,1.94958503390165e-06,0.139666
1974,86,-0.00010550389960375,-5.31230908538496e-06,0.1728
1974,87,-2.78723853490961e-05,-1.7423464455906e-06,0.163613
1974,88,-7.21395324207842e-05,-3.1959972786443e-06,0.184591
1974,89,-0.00133618825836714,-0.00165439938767188,0.190005
1974,90,0.000204001063856679,0.000518194051552284,0.221111
1974,91,5.14733702468112e-05,0.000191407622154927,0.197174
1974,92,0.00015386780766046,0.000278005420716183,0.221979
1974,93,-1.13036778240075e-06,0.00013297377694212,0.225573
1974,94,-0.00129997085718023,-0.00122872809263133,0.273732
1974,95,-6.46172618069773e-06,0.000360403295682728,0.228967
1974,96,0.00100723333130778,0.000977408465148348,0.287596
1974,97,0.000124377450936689,0.000419114212591252,0.258205
1974,98,-0.00754650830071478,-0.00767479025498805,0.307152
1974,99,0.00572712352008213,0.00924824723052818,0.348131
1974,100,-0.00270655741594916,-0.00241587554202073,0.369346
1974,101,0.0044780194277138,-0.00361155910513389,0.391871
1974,102,0.0148090790519658,0.0238273288391366,0.415462
1974,103,-0.0100689424999999,-0.0114378751349781,0.439241
1974,104,0.00148424305240468,-0.00912169803627347,0.465363
1974,105,0.0268495412444972,0.0378242396480331,0.493844
1974,106,-0.00708283763140598,-0.00312942726550085,0.522489
1974,107,0.0172003068934377,0.00931762660581471,0.555376
1974,108,0.0138614547390841,0.0119693106151992,0.599484
1974,109,0.572296282542579,0.335467603483607,0.664068
1974,110,0.794328,1.225969,0.870735
1975,0,-0.0111576748756724,-0.0134592034334598,0.023156
1975,1,-0.00331292273159023,-0.00237373242908544,0.002734
1975,2,-0.00122019174707795,-0.00123668816575192,0.001324
1975,3,0.0009501370972938,0.00105617313174257,0.000913
1975,4,0.000684732856044251,0.000788238452316035,0.000842
1975,5,-0.000527008162841675,-0.00101145596145826,0.000713
1975,6,-0.000255924598947993,4.70219103246586e-05,0.000682
1975,7,-0.000552917367598916,-0.000491766478201083,0.000654
1975,8,-0.000969890663108567,-0.0011718007839263,0.00065
1975,9,-0.000545077849498319,-0.000552978041249174,0.000568
1975,10,-0.0016095278230002,-0.000208810757164222,0.000508
1975,11,-0.00208290748089102,-0.000661190748929732,0.000492
1975,12,-0.00146366141820035,-0.00105440439776452,0.000494
1975,13,-0.000586473904373588,-0.00113051944394794,0.000538
1975,14,-0.00148873053024657,-0.000833675524465339,0.00062
1975,15,-0.00194380817062886,0.00356937324090991,0.000721
1975,16,0.0041029356551215,0.00601702117455317,0.000933
1975,17,0.00462419162903701,0.000456189185228082,0.001291
1975,18,0.0039240125662234,0.00151115930022818,0.001438
1975,19,0.00115571349851422,0.00741425605484825,0.001329
1975,20,0.000501709135494986,0.0108441277361492,0.001618
1975,21,0.000727932118947701,0.00683027531108163,0.001902
1975,22,0.000647046498401373,0.00240976678015133,0.00206
1975,23,0.00036577902725704,0.00185490948680616,0.002127
1975,24,0.000123508260501353,-0.000399190148155957,0.002206
1975,25,0.000817838459521368,-0.00171944633546796,0.002249
1975,26,-0.000933104908189146,0.000343825844294513,0.002463
1975,27,0.000859050547840947,0.0014197913328778,0.002181
1975,28,0.000719144874006215,0.000397638205873757,0.002542
1975,29,0.00165398787463061,6.46055206886382e-05,0.002525
1975,30,0.00225465474457711,0.00127389888132593,0.002955
1975,31,0.0010250977037732,-0.000587641331928785,0.003039
1975,32,0.000551538678067534,-0.000303506126626637,0.003161
1975,33,0.000378838996211895,-0.000360480274896846,0.003596
1975,34,-0.000164734479798307,0.000722636189009386,0.00364
1975,35,0.00164493248584133,0.000309843850646227,0.003925
1975,36,0.000252816159982006,-0.00100850762122142,0.004062
1975,37,0.000343550405447728,-0.000220189023784714,0.004015
1975,38,0.000665279564164257,0.000383383518539608,0.004556
1975,39,0.000775790201328916,0.00113944526799449,0.00465
1975,40,0.00104177263504725,0.000806313450723716,0.005246
1975,41,0.000911279004866406,-0.000561523185371825,0.005163
1975,42,-0.000240321950605442,-0.000303994754067333,0.005725
1975,43,0.000891068572515939,0.000257505368550324,0.006149
1975,44,2.16693644124614e-05,-0.001617231017404,0.006496
1975,45,-0.000174866510863424,0.000936049045486674,0.006867
1975,46,0.000237781754126457,0.000129603822980717,0.007032
1975,47,-0.000164347880291679,0.000229498403780372,0.007662
1975,48,0.00143277051907377,0.000902306482298231,0.007867
1975,49,0.00076767362887392,0.00224295796066675,0.008412
1975,50,-0.000655484510173091,-0.00015329916424267,0.008775
1975,51,-0.000735556550854055,-0.000611739286950047,0.009099
1975,52,-0.00127701195436972,4.89669196167026e-05,0.009108
1975,53,0.000148519231070222,0.00106507879082887,0.01001
1975,54,0.00188673672362951,-0.000789561276965228,0.011357
1975,55,0.00306605741195172,-0.00162662742901421,0.012016
1975,56,0.00227725538625868,-0.00140605087617055,0.012693
1975,57,0.00167240272827951,0.00186552573755673,0.013535
1975,58,0.00175316188248934,0.000541139712268222,0.014457
1975,59,0.00173428224129646,0.00380153158815419,0.015762
1975,60,-0.0044027640384054,-0.00422992977919157,0.01777
1975,61,0.00121985274717507,0.00181654703171352,0.017753
1975,62,-0.000551002839210295,-0.00145278256985167,0.019404
1975,63,-8.09817407384401e-05,0.00814728165431514,0.02076
1975,64,0.0016796003207582,-0.00103447969822422,0.023352
1975,65,0.00150960488821596,-0.00210705379943373,0.025213
1975,66,0.00144724214873777,0.000776908343780499,0.026237
1975,67,0.00153641608906037,0.00545409984542164,0.030051
1975,68,0.00155766022132534,0.000848797608052329,0.033148
1975,69,0.00241157068748706,-0.000469781782453806,0.034953
1975,70,-0.00330455328599102,-0.0231250679473274,0.040293
1975,71,0.00233089314704267,0.000320549409393946,0.042226
1975,72,-1.91143062814683e-05,-9.54187313740919e-05,0.047247
1975,73,0.00190883171225112,0.00153550456974843,0.04825
1975,74,0.00327615911159612,0.0123934901572878,0.057794
1975,75,-0.00677472191040068,0.00073190330483783,0.068719
1975,76,-0.00630706713100029,0.00423101786301152,0.069032
1975,77,-0.00523718704990432,-0.0176768905077276,0.079615
1975,78,-0.00722418974721261,0.00546691576248886,0.086493
1975,79,-0.0115502318168338,0.0266086172751849,0.093918
1975,80,-0.000107675352330177,-7.06602802529983e-05,0.108141
1975,81,6.33819916092152e-05,7.32590592913668e-06,0.107247
1975,82,-7.56137773109784e-05,-6.46788382858753e-05,0.12612
1975,83,1.63072215045524e-07,-4.05645923603664e-05,0.131538
1975,84,-0.000571004765532011,-0.00101290825751472,0.145142
1975,85,-1.76649165724816e-06,-3.37865838699436e-06,0.154716
1975,86,5.02264306513625e-05,6.37045711889561e-06,0.164576
1975,87,-0.000135341019558489,-1.22056830595314e-05,0.193912
1975,88,-4.76216790976538e-05,-1.37195534859083e-05,0.187589
1975,89,-0.0014243469748379,-0.00170610297800772,0.205291
1975,90,0.000186030136782775,0.000341929680263384,0.23595
1975,91,3.71854552141533e-05,0.000148876945186095,0.215857
1975,92,9.81543917230013e-05,0.000255564048899902,0.240751
1975,93,0.000179746226276106,0.000397934390725098,0.258514
1975,94,-0.00221644380439765,-0.00299843848324807,0.252549
1975,95,0.00134649892396605,0.00296466262833682,0.300957
1975,96,0.000101649144204075,-0.000155363088638047,0.24773
1975,97,0.00076994792493358,0.00126559264815711,0.309286
1975,98,-0.00573944705304209,-0.00865357387164591,0.295696
1975,99,-0.0021233290327708,0.00221900542688038,0.379817
1975,100,0.00671555281776386,0.0105476316596348,0.402727
1975,101,-0.0028218606110695,-0.00219114198645193,0.426485
1975,102,0.00537642698867873,-0.00308784242912919,0.452039
1975,103,0.0170158443829674,0.0259474996631052,0.47895
1975,104,-0.0112196465245567,-0.0112742712279771,0.505646
1975,105,0.00199508160187662,-0.00785593611348123,0.535989
1975,106,0.0308077688324461,0.0409286589506173,0.570742
1975,107,-0.00809095996640532,-0.00141848392732364,0.606521
1975,108,0.0196141937963946,0.0103080077930173,0.649792
1975,109,0.561279658436887,0.332375887157107,0.718078
1975,110,0.976643,1.169834,1.00849
1976,0,-0.0103114137331097,-0.0125656431749844,0.024483
1976,1,-0.00355575716623727,-0.00239815909583417,0.002695
1976,2,-0.000120882079956494,0.000932500436344131,0.001271
1976,3,-0.000277285208989061,-0.000471375900406654,0.000918
1976,4,0.00107925029041108,0.000856807469406575,0.000828
1976,5,0.000588529640565053,0.000369094479162416,0.000717
1976,6,-0.000246332861434665,-0.000906650028881681,0.000709
1976,7,-0.000426231236411515,-0.000459426189812941,0.00067
1976,8,-0.000365811001665424,-0.000650695733767884,0.000638
1976,9,-0.000718560099083058,-0.00122655969882679,0.000593
1976,10,-0.000295031934034276,-0.000826073348161195,0.000559
1976,11,-0.000719806059233822,-0.000545052954875244,0.000503
1976,12,-0.00203005953999254,-0.00106915687538308,0.000457
1976,13,-0.000626400136701784,-0.000864905759263132,0.000526
1976,14,0.000220107783913473,-0.000614365731402722,0.000552
1976,15,0.0018300742087505,0.00356085710381045,0.000736
1976,16,0.00497781177174197,0.0128637694718217,0.00095
1976,17,0.00717251916254945,0.00653122666190263,0.001279
1976,18,0.00179337260877078,0.00386299213020694,0.001454
1976,19,0.0035626769253643,0.00633155531863354,0.001381
1976,20,0.00144732583161634,0.0105343825481566,0.001658
1976,21,0.000557510174155356,0.00854787731375014,0.00191
1976,22,0.00154381233883343,0.00627123757016053,0.00209
1976,23,0.000862089698583287,0.00201758636462054,0.002077
1976,24,-0.00090117307122831,-4.07436460323464e-06,0.002258
1976,25,4.43247804170349e-05,-0.000782572595573767,0.002352
1976,26,0.00104809792148198,-0.00112007323279818,0.002358
1976,27,0.000186493247370271,0.00129165588111054,0.002549
1976,28,0.00164274440066199,0.00109757543927299,0.002313
1976,29,0.00206618632783695,0.00215074185226269,0.002779
1976,30,0.00233379163300271,0.0003163828761242,0.002913
1976,31,0.00307553097424703,0.0012469782519866,0.003023
1976,32,0.00222019236684439,-0.00105699659173402,0.003373
1976,33,0.000818587226368807,-0.00105366753343431,0.003413
1976,34,0.000577458628830056,-0.000711774636831867,0.003947
1976,35,0.000178935783037017,0.000488829474343812,0.004055
1976,36,0.00103295299859262,-0.000117081205816979,0.004066
1976,37,-0.000265518382534641,-0.000931405766707767,0.004305
1976,38,-0.000215828015694688,0.000358395470994271,0.004286
1976,39,0.000781392637918688,0.00136146836277884,0.004753
1976,40,0.00029574298341842,0.000661565606577741,0.005298
1976,41,0.000166251320240731,-2.54059483771575e-05,0.005364
1976,42,0.000516290535432651,0.000111002489221123,0.005778
1976,43,-0.000575123844684566,-0.000321740147608864,0.006304
1976,44,1.74780455963116e-05,-0.000140260194193589,0.006785
1976,45,-0.000108012168640509,-0.000598944319461203,0.007364
1976,46,-0.000236757891224114,0.000124203733307421,0.00749
1976,47,0.000827090755080434,0.000933706346088635,0.007632
1976,48,-0.000285969823723274,0.000200859206643548,0.008466
1976,49,0.00133330782410772,0.00208814540845404,0.00872
1976,50,0.000380882451702416,0.000617967136991323,0.009528
1976,51,-0.000518065548758443,-1.59338381681969e-06,0.009273
1976,52,-0.000129679943105687,-0.000875280754502679,0.010195
1976,53,-0.000672643885948158,0.000821229496369739,0.010061
1976,54,-0.000335545526091567,0.00236158792419137,0.011025
1976,55,0.0026707742729246,-0.000384759555239321,0.012488
1976,56,0.00301024383048606,-0.00135673445809467,0.012967
1976,57,0.00315915165075777,-0.000999829723324108,0.01393
1976,58,0.00231605241705533,0.0025121503893599,0.014586
1976,59,0.00313086761014248,0.00345874952398463,0.015664
1976,60,-0.000880032757729106,-0.00268258028207245,0.0181
1976,61,-0.00273806617173775,-0.0013073493358762,0.018201
1976,62,0.00132977367878149,0.00222121679020202,0.020093
1976,63,0.00149316740616156,0.000953637302380338,0.021151
1976,64,-0.00143067137998995,-0.000320039617360948,0.022512
1976,65,0.00314995419176968,0.00123917511970611,0.025471
1976,66,-6.8954238473369e-05,-0.0054156046847192,0.027084
1976,67,0.00146355208048634,0.00332696737649141,0.028922
1976,68,0.0011346737606137,0.00545692124251301,0.032727
1976,69,0.0030907150316518,0.00248684453024373,0.036184
1976,70,0.000422235897483466,0.00115147040242469,0.040038
1976,71,-0.00155848983241179,0.000466553907219537,0.041248
1976,72,0.00233034725374099,0.000167380809331191,0.04727
1976,73,0.000393059583759027,0.00157851783448246,0.050893
1976,74,0.00226672070693503,0.000459984553258153,0.052866
1976,75,0.00754553220712814,0.0148011393563153,0.063164
1976,76,-0.00510666026775068,0.00285368813959087,0.074376
1976,77,-0.00776441684642778,-0.00435873276741318,0.076424
1976,78,-0.00236874390649538,0.00852467604925695,0.090924
1976,79,-0.00569820433538415,0.0299573621015378,0.092124
1976,80,-9.78954523263601e-05,-6.51215521120754e-05,0.10933
1976,81,1.02719576534022e-05,1.95029939670832e-05,0.109537
1976,82,-2.09192371612951e-05,-5.44319522030152e-05,0.125057
1976,83,-5.02233944444906e-05,-5.53669476963498e-05,0.136253
1976,84,-0.000632410036441167,-0.00101622331468519,0.147475
1976,85,1.06673472751283e-05,-1.69936426588712e-05,0.155942
1976,86,-4.90628156402946e-05,-1.18055369216869e-05,0.169482
1976,87,9.32070748566317e-05,2.12857743081711e-05,0.172057
1976,88,-0.000179380314037096,-4.77960566588987e-05,0.213157
1976,89,-0.00145478439860596,-0.00177026373327394,0.200118
1976,90,0.000142825257638592,0.000424972905915966,0.242701
1976,91,3.99167512191404e-05,9.79388413057821e-05,0.221169
1976,92,7.74388225424205e-05,0.00031559244801992,0.24538
1976,93,0.000124804120313512,0.000253378204306909,0.255853
1976,94,-0.0018981637681443,-0.00203922640254601,0.261901
1976,95,-4.86396931238033e-05,-0.000132879720640257,0.260874
1976,96,0.00171900056427945,0.00310687482635227,0.329369
1976,97,-0.000191758750838464,-0.000289735850564423,0.243104
1976,98,-0.00861892635441845,-0.00481741127409036,0.329807
1976,99,0.00596631029693745,-0.000726651430694823,0.358396
1976,100,-0.00130943758726021,0.0029598328434505,0.374147
1976,101,0.00756737976787095,0.0106795300163327,0.390168
1976,102,-0.00150904715235888,-0.00117678932066774,0.405782
1976,103,0.00679619508302161,-0.00148493981357593,0.421648
1976,104,0.0174259414940591,0.0246696372541429,0.437786
1976,105,-0.00862289104993983,-0.00904541187323637,0.453276
1976,106,0.0047936524991955,-0.00459901457518663,0.469587
1976,107,0.0308826846608916,0.0386201803530315,0.490291
1976,108,-0.00433343417317254,0.000118918742216755,0.51516
1976,109,0.555514390381895,0.301631565140845,0.544869
1976,110,0.740799,0.838337,0.758782
1977,0,-0.00741832129332488,-0.0111358182705406,0.024049
1977,1,-0.00330028177260178,-0.000237192003801346,0.002768
1977,2,-0.000372459747901036,-0.000439567907579969,0.001204
1977,3,-0.000197883581590293,0.000555512490823083,0.000936
1977,4,-0.00074795115232971,-0.000669132595494853,0.000835
1977,5,0.000831219783021603,0.000659906770257798,0.000726
1977,6,0.000119087578252761,0.000250395211653582,0.000742
1977,7,-0.000620256289757602,-0.000593654823839482,0.000745
1977,8,-0.000705282249811338,-0.000247020586948918,0.000665
1977,9,-0.000457990402244862,-0.000485286272421343,0.000624
1977,10,-0.000500734560954446,-0.000974381313547885,0.000552
1977,11,-0.000559767368675017,-0.000583095710624781,0.000548
1977,12,-0.000541555477207668,-0.000824048365165684,0.000539
1977,13,-0.00206580368475522,-0.000866937248864628,0.000549
1977,14,0.00051772103709844,3.89615515369973e-05,0.000608
1977,15,0.0028856667877395,0.00201350161231703,0.000756
1977,16,0.00415794186000259,0.00816280761683126,0.001007
1977,17,0.00512162643330188,0.0119792937389909,0.001296
1977,18,0.00376578413057162,0.0114341795308724,0.001445
1977,19,0.00188447770521394,0.010581008691305,0.001437
1977,20,-0.00153000538685909,0.011500090317536,0.001648
1977,21,0.000191822340036704,0.0130879138241965,0.001847
1977,22,0.00175756534623792,0.0106761755379511,0.002183
1977,23,0.00100384431301481,0.00767913275217059,0.002239
1977,24,0.00146634396570274,0.000857201135966207,0.002247
1977,25,0.00116553410072117,0.00136486376912969,0.002594
1977,26,0.00171367564815749,-0.000816593214551541,0.002509
1977,27,0.000660001358484503,-0.00085299068665668,0.002551
1977,28,-0.00139595448595421,-0.000743552247417682,0.002886
1977,29,7.2385369090695e-05,-0.000213500495639513,0.00248
1977,30,-0.00124840330854294,-0.00110241349612088,0.003262
1977,31,-0.000249561381466979,0.000149855364021422,0.002943
1977,32,0.000729353639932438,-0.000181829421724875,0.003316
1977,33,-0.00118121909388695,0.000255006449954071,0.003601
1977,34,-0.00133495700297475,0.00039325948964641,0.003704
1977,35,-0.000642619412914789,-0.000673997183931473,0.00458
1977,36,-0.000952717817745174,-0.00018241381934912,0.004363
1977,37,0.000759824886911254,0.000948571847846692,0.004559
1977,38,-0.000596293397257236,-0.000234300291094953,0.004891
1977,39,-0.000183541532987734,0.000388403095177248,0.004868
1977,40,0.000634061142456118,0.000255024887580436,0.005339
1977,41,0.000277785153148986,0.00014960777459968,0.005386
1977,42,-6.61387972637087e-05,0.000920861730277037,0.006115
1977,43,0.000843595732553679,4.50003833777636e-05,0.006355
1977,44,-0.000605960918147415,-0.000103870204173209,0.0069
1977,45,0.000737514242148489,0.00104814111758427,0.007777
1977,46,1.96714368271707e-05,-0.00102058759606946,0.007842
1977,47,-8.89888393054637e-06,0.00132265392334505,0.008191
1977,48,0.00045090828904728,0.000983716520015056,0.008454
1977,49,-2.00603059027104e-05,0.00111754589728885,0.009178
1977,50,-4.14196531533424e-05,0.000350359363152238,0.009655
1977,51,0.000237548982280235,0.00105395079825636,0.009854
1977,52,-0.000519623568724942,-0.000149004131337442,0.010457
1977,53,-0.000179695981347775,0.000903212922122468,0.01094
1977,54,-0.000784359515648258,-8.31991161962662e-05,0.011
1977,55,-0.000303964642403477,-0.000546771449447872,0.012164
1977,56,0.00249272756992153,-0.000263277953989174,0.013281
1977,57,0.00437861118269376,-0.000551909560714036,0.014027
1977,58,0.00373477962559351,-0.000765094128938876,0.014773
1977,59,0.00033220809381883,0.00585957123508928,0.015801
1977,60,-0.0023609241248517,-0.00223093988550879,0.018049
1977,61,0.000290294418819194,0.00134156506667556,0.0185
1977,62,-0.00183410848198516,-0.000305775389292065,0.020442
1977,63,0.00301617542048025,0.0031966649760367,0.021711
1977,64,-0.000285298721618801,-0.000677246644311776,0.022677
1977,65,8.18493022214623e-05,0.00289504523502725,0.024741
1977,66,0.00145508580151745,-0.00140327117628595,0.027614
1977,67,0.000214436415005981,0.00146190724758785,0.02946
1977,68,0.00147161131934254,0.0054103755916594,0.031686
1977,69,0.00377586607239454,0.00738001112743051,0.035485
1977,70,0.00207319856362558,0.00501554971939204,0.040996
1977,71,0.0032127717226079,0.00505041685833315,0.041311
1977,72,0.000637042891767775,0.00256278090589698,0.046986
1977,73,0.00459293695581014,0.00358003452789421,0.051397
1977,74,0.00175760868323332,0.00527736832353468,0.054664
1977,75,0.00523877586823379,0.00851617301756322,0.057064
1977,76,0.00469646914457419,0.0105764046632034,0.068068
1977,77,-0.00675575903200946,-0.00315081806409413,0.080948
1977,78,-0.00179436513377503,0.00569594528445434,0.084144
1977,79,-0.0228306408964428,0.0730016924465045,0.095472
1977,80,-1.96715073180154e-05,-3.8950832395941e-05,0.104941
1977,81,-6.714166949213e-06,1.94810087340358e-05,0.11132
1977,82,-6.02635848439529e-05,-7.25126336461734e-05,0.124465
1977,83,-6.7407988615622e-06,-2.41871273697883e-05,0.132247
1977,84,-0.000664980650632952,-0.00100056557418067,0.148066
1977,85,-7.98209819201845e-06,-8.6632370942036e-06,0.152316
1977,86,-1.57067814328575e-05,-1.61278445933017e-05,0.167346
1977,87,-2.63827580780676e-05,-7.64231355040005e-06,0.176944
1977,88,4.72214352729478e-05,9.96549573606993e-06,0.186349
1977,89,-0.0014230344116797,-0.00156033472966623,0.220987
1977,90,0.000134942353232795,0.000337280434681951,0.222373
1977,91,4.73894568910767e-05,1.79179856864274e-05,0.219991
1977,92,0.00010871852062862,0.000349596503284218,0.245928
1977,93,8.84133107219266e-05,0.000288008819829934,0.251073
1977,94,-0.00188824609455475,-0.00240156584265223,0.266097
1977,95,0.000669373763639409,0.00146195528894708,0.27372
1977,96,0.000271099647468741,7.04004796305206e-05,0.274153
1977,97,0.00150619133157514,0.0029930399668691,0.319572
1977,98,-0.00480182673106547,-0.00139978582201087,0.256267
1977,99,-0.00329638238126773,-0.00456081658913945,0.355906
1977,100,0.00657040533740739,-0.00069211371407788,0.370013
1977,101,-0.000696125309200705,0.00327277344966982,0.38352
1977,102,0.00824893427978031,0.0115390451573356,0.396733
1977,103,-0.000663255977296158,-0.00124688422890252,0.409373
1977,104,0.00774050432912437,-0.00155464876666665,0.422282
1977,105,0.0178467398062557,0.0267009284710841,0.435298
1977,106,-0.00727689950222304,-0.00999792639761824,0.447262
1977,107,0.00627788054968276,-0.00512478796951555,0.460844
1977,108,0.0310369616134752,0.043630041003672,0.480652
1977,109,0.537305296454768,0.371040688128773,0.507724
1977,110,0.618254,0.77669,0.649902
1978,0,-0.00494977146917444,-0.00616382392750162,0.023699
1978,1,-0.00240361145331911,-0.00223506018505668,0.002916
1978,2,-0.000682163461231734,-0.00035185677283499,0.001249
1978,3,-0.000597696310021612,-0.000318638135433224,0.000891
1978,4,-0.000260233740513736,0.000479005559293922,0.000746
1978,5,-0.000386454283384804,-0.000652589316610218,0.000644
1978,6,0.000333935153920304,0.000436466077710747,0.000626
1978,7,0.000770121626912959,-3.40664906156189e-05,0.000658
1978,8,-0.000294881574332113,-0.000434634880323717,0.000616
1978,9,5.8261456931237e-05,0.00035904023260442,0.000527
1978,10,-0.000424624587838435,0.000253619422986611,0.000542
1978,11,-0.00078616956443405,-0.00074673632263295,0.000487
1978,12,-6.22127783063646e-05,-0.000168021556084683,0.000488
1978,13,-0.000617912501898892,-0.00012766061208511,0.000532
1978,14,0.00243975163083356,0.00275618585338126,0.000634
1978,15,0.0020436143752542,0.00118673959856691,0.000745
1978,16,0.0050749793376105,0.0028484186027959,0.000919
1978,17,0.00815801548968651,0.0076962162308953,0.001328
1978,18,0.00036765889169648,0.0124427980032072,0.001472
1978,19,0.000641163171788007,0.0136816220565138,0.001383
1978,20,-0.0016744909802441,0.0129340635732071,0.001675
1978,21,-0.00180235213987418,0.0133118290966786,0.001902
1978,22,7.88774110044948e-05,0.0127226159370003,0.002079
1978,23,0.00133781083042252,0.00934803219075378,0.002187
1978,24,0.00144751193659237,0.00170752761955705,0.002216
1978,25,0.00103163883219101,0.000530024114550179,0.002405
1978,26,0.000640490850578391,0.00135538300736177,0.002545
1978,27,-1.43589409255646e-06,-0.0018091317114545,0.002605
1978,28,0.00134543277766378,-0.00204514618775553,0.002697
1978,29,-0.000758090911885431,0.000198893851779212,0.00301
1978,30,0.00122108328996858,0.000959510960139354,0.002785
1978,31,0.000101712597042899,-0.000677346359430306,0.003237
1978,32,0.000894797651785576,-0.000515513013832982,0.003153
1978,33,0.00124070466254989,0.00208946514386676,0.003535
1978,34,0.0010719280817331,0.00032158911802864,0.003929
1978,35,-0.000108658875432282,-0.00065763990483964,0.004192
1978,36,0.000446085375022841,-0.000105687870185793,0.004702
1978,37,-0.000222532338580352,-0.000100279773169295,0.004582
1978,38,0.00111285935681734,-0.000254464743653131,0.004717
1978,39,-0.000515178051246896,-0.000815820124165033,0.005112
1978,40,-0.000296245210490749,0.0005375730971762,0.005264
1978,41,0.000455469639001058,-6.56711847695745e-05,0.005479
1978,42,-0.000183142434708754,-6.39016494004115e-05,0.005979
1978,43,-0.000112084952785843,0.000491428132776542,0.006437
1978,44,0.000176403843284245,0.000127434418367993,0.00669
1978,45,0.000122312310750203,0.000466623345984561,0.007432
1978,46,0.000352532798774047,-0.00011341777430424,0.008081
1978,47,0.000615501593477841,-0.000695581576369695,0.008481
1978,48,-0.000253704828872658,0.000661458477476038,0.008825
1978,49,0.000702245305298764,0.00113726655953235,0.009149
1978,50,-0.000513832386247469,0.000423383041815143,0.010376
1978,51,-0.00023691450903341,0.000243964024230509,0.010159
1978,52,0.00036471837732368,-0.00039009611106312,0.010972
1978,53,-0.000162342080029573,0.00102065951790766,0.011065
1978,54,-0.000738961534144274,0.000410812324761159,0.012033
1978,55,-0.00134460465980819,-0.00064534985192054,0.012056
1978,56,-0.000747134985788699,0.000576640720408867,0.01333
1978,57,-0.000763624695860749,0.000818024667459273,0.014619
1978,58,-0.00100978595406868,0.00101582061749401,0.015355
1978,59,0.000448920605031605,0.00172305630956596,0.016356
1978,60,-0.00235608627962506,9.77315660641229e-05,0.017855
1978,61,-0.000860596889145757,0.00106495259333586,0.018582
1978,62,0.000519715017433478,0.00175575597281619,0.020744
1978,63,0.000717626142819669,0.00242999528721209,0.022158
1978,64,0.00174514001666998,0.000922969789555896,0.023724
1978,65,0.00114428108854478,0.00138721906005557,0.025047
1978,66,-0.00153524311355186,-0.000710447938738773,0.026862
1978,67,0.00185285137913265,0.00174459348504506,0.02994
1978,68,0.00187997076326628,0.00197831206998169,0.032912
1978,69,0.00457577529350692,0.00533282447606812,0.034801
1978,70,0.00338104221409031,0.00683112671957463,0.040325
1978,71,0.00403214316997038,0.00545513648916584,0.043175
1978,72,0.00296781586100787,0.00320541457569118,0.04586
1978,73,0.00162202258916629,0.00196903365492047,0.050344
1978,74,0.00474715793195503,0.00724927881394825,0.055719
1978,75,0.00355421357916758,0.00893107538767048,0.059846
1978,76,0.00438429747711468,0.00753509072371281,0.062779
1978,77,0.00186534037909737,0.00385060022736605,0.072482
1978,78,0.00153660075163496,0.00778922549424123,0.08964
1978,79,0.0391177429593463,-0.0445762152025861,0.089554
